chunk;assetRecord;slot;idHex;textEN;oldTextFR;newTextFR;englishChars;oldChars;newChars;status
53;132;618;b9c0243e0fefbf38;Just... make sure you come back safely, all right?;Assure-toi juste de revenir sain et sauf, d'accord;Reviens sain et sauf, d'accord ?;50;50;32;CUMULATIVE_UNICODE_QUESTION_QA_V0.8.58.4.8
53;132;783;e5c6763c00eaeb3d;You're going too?;Vous partez aussi;Vous aussi ?;17;17;12;CUMULATIVE_UNICODE_QUESTION_QA_V0.8.58.4.8
53;132;873;b097723e0ebbbe69;Let's assume we open another anomaly and send Jack's consciousness back to the past.;Supposons qu’on ouvre une anomalie et renvoie la conscience de Jack dans le passé.;Supposons qu'on ouvre une anomalie et renvoie la conscience de Jack dans le passé.;84;82;82;CUMULATIVE_UNICODE_QUESTION_QA_V0.8.58.4.8
53;132;1020;b6c2236e0ebab96e;Just... make sure you come back safely, all right?;Assure-toi juste de revenir sain et sauf, d'accord;Reviens sain et sauf, d'accord ?;50;50;32;CUMULATIVE_UNICODE_QUESTION_QA_V0.8.58.4.8
53;164;93;04f043e922f7473d;Where do we start?;Par où on commence;Par où commencer ?;18;18;18;CUMULATIVE_UNICODE_QUESTION_QA_V0.8.58.4.8
53;164;154;05f743e922f7473d;Is this really necessary?;C'est vraiment nécessaire;C'est bien nécessaire ?;25;25;23;CUMULATIVE_UNICODE_QUESTION_QA_V0.8.58.4.8
53;203;33;f96791f032555003;Haven't had the chance in awhile.;Pas eu l’occasion récemment.;Pas eu l'occasion récemment.;33;28;28;CUMULATIVE_UNICODE_QUESTION_QA_V0.8.58.4.8
58;33;165;c9423827f58eac2c;Popcorn, do you read?;Popcorn, tu me reçois;Popcorn, tu reçois ?;21;21;20;CUMULATIVE_UNICODE_QUESTION_QA_V0.8.58.4.8
58;33;357;c9476924aa89a17d;The infestation is fairly severe, but I think I can still reach the panel.;L’infestation est sévère, mais je peux encore atteindre le panneau.;L'infestation est sévère, mais je peux encore atteindre le panneau.;74;67;67;CUMULATIVE_UNICODE_QUESTION_QA_V0.8.58.4.8
58;43;10;e2af025f49723887;Did you throw that intentionally?;Vous avez lancé ça volontairement;Vous l'avez lancé exprès ?;33;33;26;CUMULATIVE_UNICODE_QUESTION_QA_V0.8.58.4.8
58;43;19;b1fc01081c2134d5;Perhaps your IFF system is malfunctioning?;Votre système IFF est peut-être défaillant;Votre IFF est défaillant ?;42;42;26;CUMULATIVE_UNICODE_QUESTION_QA_V0.8.58.4.8
58;43;35;bf4bf8c281262afb;I KNOW you're not still throwing things, right Jack?;Dis-moi que tu lances pas encore des objets, Jack.;Dis-moi que tu lances pas encore des objets, Jack ?;52;50;51;CUMULATIVE_UNICODE_QUESTION_QA_V0.8.58.4.8
58;55;54;47d71068a611efc2;We're not at war are we?;On est pas en guerre, si;On n'est pas en guerre ?;24;24;24;CUMULATIVE_UNICODE_QUESTION_QA_V0.8.58.4.8
58;55;158;f4760a3d3e825127;Gesture ambiguous--I do not copy.;Geste ambigu — je comprends pas.;Geste ambigu - je comprends pas.;33;32;32;CUMULATIVE_UNICODE_QUESTION_QA_V0.8.58.4.8
58;55;286;f2265d3c65d5067a;I respect your gesture--though I am unsure the biological entities in our vicinity will do the same...;Je respecte votre geste — même si je doute que les entités biologiques à proximité en fassent autant.;Je respecte votre geste - même si je doute que les entités biologiques à proximité en fassent autant.;102;101;101;CUMULATIVE_UNICODE_QUESTION_QA_V0.8.58.4.8
58;81;63;0e54af14323da6a6;But 'confirmation' is a necessary step in the protocol... though, your statement still acknowledges the order and therefore satisfies the requirement.;Mais la « confirmation » est requise par le protocole. Pourtant, votre déclaration reconnaît l’ordre et satisfait donc l’exigence.;Mais la « confirmation » est requise par le protocole. Pourtant, votre déclaration reconnaît l'ordre et satisfait donc l'exigence.;150;130;130;CUMULATIVE_UNICODE_QUESTION_QA_V0.8.58.4.8
58;81;72;5158ad126b6cf6a6;Does Delta Thirteen often forget where they are?;Delta Treize oublie-t-il souvent où il se trouve;Delta Treize oublie souvent où il est ?;48;48;39;CUMULATIVE_UNICODE_QUESTION_QA_V0.8.58.4.8
58;81;263;5a54ab446c3fa4f6;What do you mean, Thirteen?;Que voulez-vous dire Treize;Comment ça, Treize ?;27;27;20;CUMULATIVE_UNICODE_QUESTION_QA_V0.8.58.4.8
58;128;43;6713f5203b2db00a;Blueprints reveal it to be a mining hub -- a centralized location to enable further construction of the manufacturing facility.;Les plans indiquent qu'il s'agit d'un centre minier — un point centralisé destiné à permettre la poursuite de la construction de l'installation de production.;Les plans indiquent qu'il s'agit d'un centre minier - un point centralisé destiné à permettre la poursuite de la construction de l'installation de production.;127;158;158;CUMULATIVE_UNICODE_QUESTION_QA_V0.8.58.4.8
58;162;4;c6b5c7a8d987089c;You can help him out there yeah?;Tu peux l'aider là-bas, d'accord;Tu peux l'aider là-bas ?;32;32;24;CUMULATIVE_UNICODE_QUESTION_QA_V0.8.58.4.8
58;162;61;6993b2a6e0682ab6;You can help him out there yeah?;Tu peux l'aider là-bas, d'accord;Tu peux l'aider là-bas ?;32;32;24;CUMULATIVE_UNICODE_QUESTION_QA_V0.8.58.4.8
58;162;81;6891b3a6e0682ab6;A bit bossy, isn't it?;Un peu autoritaire non;Autoritaire, non ?;22;22;18;CUMULATIVE_UNICODE_QUESTION_QA_V0.8.58.4.8
