chunk;assetRecord;slot;idHex;textEN;oldTextFR;newTextFR;status;reason
0;62;58;af90b95ed13be307;MAINFRAME ACCESS;ACCÈS AU SYSTÈME CENTRAL;ACCES AU SYSTEME CENTRAL;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;64;ab91bb5ed235ea07;DATABASE CARTRIDGE;CARTOUCHE DE BASE DE DONNÉES;CARTOUCHE DE BASE DE DONNEES;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;67;fcc2ee0d813dea07;TRAM ROUTES;ITINÉRAIRES DU TRAM;ITINERAIRES DU TRAM;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;70;a8c0be09803eeb07;HOUSING B3;BOÎTIER B3;BOITIER B3;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;72;fb97b30bd66eeb07;DATA DRIVE;DISQUE DE DONNÉES;DISQUE DE DONNEES;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;92;ad90e909863eba08;PANEL (REPAIRED);PANNEAU (RÉPARÉ);PANNEAU (REPARE);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;93;adc1eb5ed535bd08;UNKNOWN EQUIPMENT;ÉQUIPEMENT INCONNU;EQUIPEMENT INCONNU;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;102;ffc6bd5ed23bbf08;INDUCTION CHARGER;CHARGEUR À INDUCTION;CHARGEUR A INDUCTION;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;106;f8cbbe05d269e308;UNKNOWN COMBAT UNIT;UNITÉ DE COMBAT INCONNUE;UNITE DE COMBAT INCONNUE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;109;aac3bb0f873fe908;BURN MARKS;MARQUES DE BRÛLURE;MARQUES DE BRULURE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;112;ffcab959d234eb08;DATA TILE;TUILE DE DONNÉES;TUILE DE DONNEES;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;121;a2c7eb058235ee08;EJECTION SWITCH;INTERRUPTEUR D'ÉJECTION;INTERRUPTEUR D'EJECTION;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;123;f9c2eb0ed168b809;INTAKE UNIT;UNITÉ D'ADMISSION;UNITE D'ADMISSION;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;124;a2c0bf088634b909;TO ENGINEERING;VERS L'INGÉNIERIE;VERS L'INGENIERIE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;126;fec4e85bd134ba09;CONTROL ROOM;SALLE DE CONTRÔLE;SALLE DE CONTROLE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;133;a290ba59d23cbd09;MED-TECH SHELL;CHÂSSIS MÉDICAL;CHASSIS MEDICAL;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;144;ae95ec09806fe209;HOUSING B4;BOÎTIER B4;BOITIER B4;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;154;ac97bb5cdb3dec09;HOUSING G4;BOÎTIER G4;BOITIER G4;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;156;fbc4ec5c8539ed09;DATA PORT;PORT DE DONNÉES;PORT DE DONNEES;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;184;ff92bb0e813be30a;SCRAMBLED IMAGE;IMAGE BROUILLÉE;IMAGE BROUILLEE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;185;fecab85f823be30a;SHELL;CHÂSSIS;CHASSIS;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;186;fccbb905d26de30a;INTACT HOUSING;BOÎTIER INTACT;BOITIER INTACT;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;187;aacbb35ed039e80a;NETWORK TERMINAL;TERMINAL RÉSEAU;TERMINAL RESEAU;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;189;a395bd09d76ae80a;CLOAK EMITTER;ÉMETTEUR DE CAMOUFLAGE;EMETTEUR DE CAMOUFLAGE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;190;ac95b90e803ae90a;CREST;EMBLÈME;EMBLEME;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;191;a8cabf0a8169e90a;SERVICE X-3 (SHELL);X-3 DE SERVICE (CHÂSSIS);X-3 DE SERVICE (CHASSIS);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;197;ad91e80e8634eb0a;ELECTRICAL BYPASS;DÉRIVATION ÉLECTRIQUE;DERIVATION ELECTRIQUE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;202;f8c5b3048668ec0a;HOUSING G2;BOÎTIER G2;BOITIER G2;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;223;afc4b20a853fbe0b;PYLON;PYLÔNE;PYLONE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;228;a992b25bd46abf0b;FUEL HOUSING;LOGEMENT DE PILE À COMBUSTIBLE;LOGEMENT DE PILE A COMBUSTIBLE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;231;fec4bc5bd53be90b;REACTOR;RÉACTEUR;REACTEUR;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;233;acc6ec5f823ee90b;MEDICAL SCANNER;SCANNER MÉDICAL;SCANNER MEDICAL;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;249;fc97ee058539b80c;SYSTEM COMPONENTS;COMPOSANTS SYSTÈME;COMPOSANTS SYSTEME;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;256;a8c6be0ad56db90c;CONSTRUCTION SHELL;CHÂSSIS DE CONSTRUCTION;CHASSIS DE CONSTRUCTION;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;261;acc6e90cd235bd0c;DEGREE;DIPLÔME;DIPLOME;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;270;a2c0ee0b823dbf0c;SECURITY SHUTTER;VOLET DE SÉCURITÉ;VOLET DE SECURITE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;281;ffcaba58816fe80c;DEPLETED CORE;NOYAU ÉPUISÉ;NOYAU EPUISE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;286;afc4e95c813eec0c;OVERWRITE SLOT;EMPLACEMENT D'ÉCRASEMENT;EMPLACEMENT D'ECRASEMENT;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;290;ff92bf0bd038ee0c;DEDICATION;DÉDICACE;DEDICACE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;292;ffc1b20c856eee0c;OBTAIN CUTTER 2;OBTENIR LE DÉCOUPEUR 2;OBTENIR LE DECOUPEUR 2;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;297;ac96ec5e823ab80d;HOUSING;BOÎTIER;BOITIER;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;299;a2cab809d63fb80d;STATION STATUS;ÉTAT DE LA STATION;ETAT DE LA STATION;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;302;fccaec04d76eb80d;EMERGENCY RELEASE;DÉVERROUILLAGE D'URGENCE;DEVERROUILLAGE D'URGENCE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;303;ab91ef08da39b90d;CYCLE ERGOMETER;VÉLO ERGOMÈTRE;VELO ERGOMETRE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;305;fe95bb58d56aba0d;REPAIR ACCESS ;ACCÈS DE RÉPARATION;ACCES DE REPARATION;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;309;fb97bc59d66ebd0d;HOUSING C1;BOÎTIER C1;BOITIER C1;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;312;a3c5bc0d803dbe0d;HEAVY RADIATION;RADIATIONS ÉLEVÉES;RADIATIONS ELEVEES;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;317;fccbba08d56ee20d;SCREEN;ÉCRAN;ECRAN;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;321;ffcbe905d33de30d;CORE (DEPLETED);NOYAU (ÉPUISÉ);NOYAU (EPUISE);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;322;f896bd04db69e30d;SPECIMENS;SPÉCIMENS;SPECIMENS;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;326;fbc5ba58d23ae80d;REACTOR CORE;COEUR DU RÉACTEUR;COEUR DU REACTEUR;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;328;ae92be0ad53de90d;BOBBLEHEAD (BASE);FIGURINE À TÊTE MOBILE (SOCLE);FIGURINE A TETE MOBILE (SOCLE);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;336;fec2bc0bd43eeb0d;CONTROL (DAMAGED);COMMANDE (ENDOMMAGÉE);COMMANDE (ENDOMMAGEE);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;345;afc0be0f803ced0d;ELECTRICAL SUBSTATION;SOUS-STATION ÉLECTRIQUE;SOUS-STATION ELECTRIQUE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;350;ad96be0e806aee0d;SIGNAL RELAY (UNSYNCED);RELAIS DE SIGNAL (NON SYNCHRONISÉ);RELAIS DE SIGNAL (NON SYNCHRONISE);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;352;a895b85bd36aef0d;ACCESS PANEL;PANNEAU D'ACCÈS;PANNEAU D'ACCES;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;361;a995b308d369ba0e;HOUSING E3;BOÎTIER E3;BOITIER E3;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;363;a3c7b305d16eba0e;JACK PART (HEAD);PIÈCE DE JACK (TÊTE);PIECE DE JACK (TETE);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;365;f8cbb30fd36dbe0e;JACK PART (ARM);PIÈCE DE JACK (BRAS);PIECE DE JACK (BRAS);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;373;a3c2b20b8739e80e;DISPOSAL CHUTE;GOULOTTE D'ÉVACUATION;GOULOTTE D'EVACUATION;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;378;a290b20ddb68e90e;KRONOS II DEBRIS;DÉBRIS DE KRONOS II;DEBRIS DE KRONOS II;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;381;a2c0be05873feb0e;JACK PART (CHEST);PIÈCE DE JACK (TORSE);PIECE DE JACK (TORSE);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;393;f892ee0bd669ed0e;DUCT ACCESS;ACCÈS AUX CONDUITS;ACCES AUX CONDUITS;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;395;fb92e85c823bef0e;HELMET (DAMAGED);CASQUE (ENDOMMAGÉ);CASQUE (ENDOMMAGE);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;399;f992ee0dd26eb80f;SERIES 10 SHELL;CHÂSSIS SÉRIE 10;CHASSIS SERIE 10;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;400;a9c5ef0d8734b90f;DISPLAY EMITTER;ÉMETTEUR D'AFFICHAGE;EMETTEUR D'AFFICHAGE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;401;f992ef0e853bb90f;HOUSING C5;BOÎTIER C5;BOITIER C5;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;404;aecbbe048069b90f;ACCESS HATCH;TRAPPE D'ACCÈS;TRAPPE D'ACCES;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;418;ab90bc05d63ae20f;ENGINEERING TERMINAL;TERMINAL D'INGÉNIERIE;TERMINAL D'INGENIERIE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;422;fcc4b904d134e30f;SERIES 11 SHELL;CHÂSSIS SÉRIE 11;CHASSIS SERIE 11;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;424;aac4be5e816fe30f;MISSION PATCHES;ÉCUSSONS DE MISSION;ECUSSONS DE MISSION;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;426;fe92b20ed16ee80f;DEFIBRILLATOR;DÉFIBRILLATEUR;DEFIBRILLATEUR;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;429;adc2bc04876aea0f;SIGNAL RELAY (SYNCED);RELAIS DE SIGNAL (SYNCHRONISÉ);RELAIS DE SIGNAL (SYNCHRONISE);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;434;fec0bb0dd035ed0f;EXTREME DRIFTER;DRIFTER EXTRÊME;DRIFTER EXTREME;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;438;a995ec5c8638ef0f;REACTOR CASING;CARENAGE DU RÉACTEUR;CARENAGE DU REACTEUR;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;445;f9c3ee0d8738b959;FUEL CELL;PILE À COMBUSTIBLE;PILE A COMBUSTIBLE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;452;ad91ef0d8268bd59;UPGRADE DATA;DONNÉES D'AMÉLIORATION;DONNEES D'AMELIORATION;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;454;f897be0ad26ebd59;SHELL (INOPERABLE);CHÂSSIS (HORS SERVICE);CHASSIS (HORS SERVICE);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;458;f992b209d034bf59;POSTER (GANYMEDE);AFFICHE (GANYMÈDE);AFFICHE (GANYMEDE);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;471;ad96eb59d269e359;HOUSING A4;BOÎTIER A4;BOITIER A4;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;473;fc97b85ed735e859;HOUSING G4 (USABLE);BOÎTIER G4 (UTILISABLE);BOITIER G4 (UTILISABLE);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;475;a897ec0dd63be859;INFESTED CRATES;CAISSES INFESTÉES;CAISSES INFESTEES;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;479;f9c6ef5b8768ea59;JACK PART (LEG);PIÈCE DE JACK (JAMBE);PIECE DE JACK (JAMBE);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;488;f891b908d13fee59;LABOR UNIT;UNITÉ DE TRAVAIL;UNITE DE TRAVAIL;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;497;f9c3e95cd335ba5a;SECURITY PANEL;PANNEAU DE SÉCURITÉ;PANNEAU DE SECURITE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;501;abc2b20a8138bd5a;VENT SLATS;LAMELLES D'AÉRATION;LAMELLES D'AERATION;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;506;a890bf0a823cbe5a;SECRET TOILET;TOILETTES SECRÈTES;TOILETTES SECRETES;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;509;a397b35b803fe35a;HOUSING D4;BOÎTIER D4;BOITIER D4;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;521;a3c0bb08863de95a;DUCT TAPE;RUBAN ADHÉSIF;RUBAN ADHESIF;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;522;f897ee0e8068e95a;OVERRIDE SWITCH;INTERRUPTEUR DE FORÇAGE;INTERRUPTEUR DE FORCAGE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;524;afc7bd0cd66eea5a;ACCESS COVER;CACHE D'ACCÈS;CACHE D'ACCES;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;532;f9cabe5bd234ed5a;HOUSING F4;BOÎTIER F4;BOITIER F4;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;535;aec0ef09813ded5a;COMBAT UNIT (SHELL);UNITÉ DE COMBAT (CHÂSSIS);UNITE DE COMBAT (CHASSIS);GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;547;a395e90ad035ba5b;TO RAILCAR CONTROL ROOM;VERS LA SALLE DE CONTRÔLE DU WAGON;VERS LA SALLE DE CONTROLE DU WAGON;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;560;ffc6b959816ebf5b;INVESTIGATION BOARD;TABLEAU D'ENQUÊTE;TABLEAU D'ENQUETE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;561;a291bd0a8638e25b;ENTRANCE;ENTRÉE;ENTREE;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;563;acc5e959d23ee35b;MEDICAL BED;LIT MÉDICAL;LIT MEDICAL;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;567;ff92ef5c853ae95b;ASTRAEA WRECKAGE;ÉPAVE DE L'ASTRAEA;EPAVE DE L'ASTRAEA;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;573;f8cab20d8669ea5b;ASTRAEA WRECKAGE DOCK;QUAI DE L'ÉPAVE DE L'ASTRAEA;QUAI DE L'EPAVE DE L'ASTRAEA;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;583;abc7ee0cda3ced5b;HOUSING D5;BOÎTIER D5;BOITIER D5;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
0;62;585;adc4ee5bd668ed5b;ECHO UNIT;UNITÉ ECHO;UNITE ECHO;GLYPH_COMPAT_V0.8.58.4.6_FROM_V0.8.58.4.2;OE_GLOBAL+UPPERCASE_ASCII_LABEL
