chunk;assetRecord;slot;idHex;textEN;oldTextFR;newTextFR;status;reason
31;79;6;9d3670a15ecf0dc3;NEW GAME;NOUVELLE PARTIE;Nouvelle partie;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;79;7;f4fe446fda231fc8;SMOOTH;CONTINUE;Continue;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;79;8;9d2e7faf75d607ce;CONTINUE;CONTINUER;Continuer;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;79;9;8b3c7faf75cc0dde;SETTINGS;OPTIONS;Options;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;79;10;fb65b0448adcc3e4;RESUME;REPRENDRE;Reprendre;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;79;11;416c1eb11605ebeb;DELETE;SUPPRIMER;Supprimer;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;79;12;04854a4a9498edec;QUIT;QUITTER;Quitter;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;79;13;1b8f5e599498edec;BACK;RETOUR;Retour;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;79;14;ad0300d97b4487f0;Warning;ATTENTION;Attention;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;79;15;b91f0cc1605794f0;Drivers;PILOTES;Pilotes;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;79;16;b01c9203fdffcefd;NEXT;SUIVANT;Suivant;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;79;17;b201851dfdffcefd;PREVIOUS;PRECEDENT;Précédent;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;79;18;4cc1a2808f48cb0b;RESET;REINIT.;Réinit.;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;79;19;41c8a1959c48cb0b;APPLY;APPLIQUER;Appliquer;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;79;20;b1f5090203566e11;Memory;MEMOIRE;Mémoire;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;79;21;5cea0b0bf11ce81a;Last Saved: %secs Seconds Ago;SAUVEGARDE : IL Y A %secs S;Sauvegarde : il y a %secs s;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;79;22;5eb85b00a44ae01e;Last Saved: 1 Second Ago;SAUVEGARDE : IL Y A 1 S;Sauvegarde : il y a 1 s;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;79;23;5fe85b51f049e841;Last Saved: %mins Minutes Ago;SAUVEGARDE : IL Y A %mins MIN;Sauvegarde : il y a %mins min;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;79;24;5cec0a50a04ce949;MAIN MENU;MENU PRINCIPAL;Menu principal;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;79;25;0abf0853f31db14c;Last Saved: 1 Minute Ago;SAUVEGARDE : IL Y A 1 MIN;Sauvegarde : il y a 1 min;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;79;26;8f698040b0fe5a56;LOAD GAME;CHARGER PARTIE;Charger partie;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;79;27;7a6a742374858e69;INCREMENTAL;PAR PALIERS;Par paliers;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;79;28;de3e48956b47187f;LOAD;CHARGER;Charger;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;0;8d2d0f222f167b80;Resolution description;DESCRIPTION RESOLUTION;Description résolution;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;1;958288edbd2ef680;Written Language;LANGUE ECRITE;Langue écrite;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;2;c7e46484eee01c83;Espanol;ESPAGNOL;Espagnol;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;3;dae46484eee01c83;English;ANGLAIS;Anglais;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;4;d1e56484eee01c83;Deutsch;ALLEMAND;Allemand;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;5;c6e76484eee01c83;Francais;FRANCAIS;Français;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;6;dbea6484eee01c83;Korean;COREEN;Coréen;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;7;d5eb6484eee01c83;Japanese;JAPONAIS;Japonais;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;8;7dc6af0553d2a187;Volumetrics;VOLUMETRIQUES;Volumétriques;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;9;ddc328a2e0390c8c;Sharpening;NETTETE;Netteté;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;10;41371c086c44258d;Enable Pitch Rotation;ACTIVER ROTATION HAUT/BAS;Activer rotation haut/bas;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;11;e3bd277db2417092;Light Quality Description;DESCRIPTION QUALITE ECLAIRAGE;Description qualité éclairage;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;12;af46cbfdc8b8ba93;Colorblind Settings;OPTIONS DALTONISME;Options daltonisme;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;13;e097e848ea1317b3;Off;NON;Non;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;14;e294ea48ea1317b3;Medium;MOYEN;Moyen;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;15;f19eeb48ea1317b3;Low;BAS;Bas;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;16;fe97f448ea1317b3;SFX;EFFETS;Effets;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;17;f190fe48ea1317b3;Enable Yaw;GAUCHE/DROITE;Gauche/droite;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;18;f594fe48ea1317b3;Yes;OUI;Oui;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;19;c178b05b516ffbb9;Textures Quality Description;DESCRIPTION QUALITE TEXTURES;Description qualité textures;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;20;9d83aafd2ce831ba;Speed to rotate;VITESSE DE ROTATION;Vitesse de rotation;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;22;25f2efccfbd70ac6;MSAA description;DESCRIPTION MSAA;Description MSAA;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;23;ffaa1eed3847fec9;Left;GAUCHE;Gauche;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;24;f9ac09fd3847fec9;Handedness description;DESCRIPTION MAIN DOMINANTE;Description main dominante;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;25;be284c5e945b89cc;Enable Smooth Rotation;ACTIVER ROTATION CONTINUE;Activer rotation continue;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;26;6dc8d28827ebe0cf;Language/Subtitles;LANGUE / SOUS-TITRES;Langue / sous-titres;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;27;e73c6f13de9f62d0;Overall Graphics Quality;QUALITE VIDEO GENERALE;Qualité vidéo générale;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;28;f03c7f14de9f62d0;Custom;PERSONNALISE;Personnalisé;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;30;f8ffd137c2de62d7;Smooth Rotation Speed;VITESSE ROTATION CONTINUE;Vitesse rotation continue;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;31;ffe9d123eede62d7;Enable Smooth Rotation;ACTIVER ROTATION CONTINUE;Activer rotation continue;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;32;f3637bba92e480e4;Volumetrics Description;DESCRIPTION VOLUMETRIQUES;Description volumétriques;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;33;b837f30b4f3cf3e4;Fullscreen;PLEIN ECRAN;Plein écran;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;34;c3a7cc0aec7ed3e5;Enable Roll Rotation;ACTIVER INCLINAISON;Activer inclinaison;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;35;ff77b748b156b0eb;Enable/Disable colorblind mode;ACTIVE OU COUPE LE MODE DALTONIEN;Active ou coupe le mode daltonien;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;36;0fba1fb5116073ed;Shadow Quality;QUALITE OMBRES;Qualité ombres;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;37;f96a7bd9a5af28ef;High;ELEVE;Élevé;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;38;ff6c7bd9a5af28ef;No;NON;Non;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;39;fe6d7bd9a5af28ef;On;OUI;Oui;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;40;df8eb5ff4c910df5;Right;DROITE;Droite;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;41;a15bc698436e88fd;Subtitles Description;DESCRIPTION SOUS-TITRES;Description sous-titres;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;42;91bc88f403435001;CONTROLS;COMMANDES;Commandes;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;43;9bb18bf612405e05;GAMEPLAY;JEU;Jeu;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;44;4934b2ae926ecc05;Texture Quality;QUALITE TEXTURES;Qualité textures;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;45;27dc94124a16720a;Spoken Language;LANGUE DES VOIX;Langue des voix;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;46;3d638aebc9b71a0b;FX Quality;QUALITE EFFETS;Qualité effets;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;47;873d8830b362040d;Handedness;MAIN DOMINANTE;Main dominante;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;48;cff44ba01874650e;Auto-Res description;DESCRIPTION RESOLUTION AUTO;Description résolution auto;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;49;91b595ef03414a0f;Multi-Resolution Shading;OMBRAGE MULTI-RESOLUTION;Ombrage multi-résolution;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;50;81a382e228555911;SFX Description;DESCRIPTION EFFETS;Description effets;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;51;8ffdf83108b2f013;Fullscreen the app;AFFICHER LE JEU EN PLEIN ECRAN;Afficher le jeu en plein écran;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;52;3175a3fc15b1e117;Shadow Quality Description;DESCRIPTION QUALITE OMBRES;Description qualité ombres;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;53;32b164cc4f06dd18;Enable Roll;INCLINAISON;Inclinaison;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;54;3fbc78d34f06dd18;Anti-Aliasing;ANTICRENELAGE;Anticrénelage;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;55;a9477f1dcfc76019;FX Quality Description;DESCRIPTION QUALITE EFFETS;Description qualité effets;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;56;317da6539d28451b;Monitor the app should be on;ECRAN UTILISE PAR LE JEU;Écran utilisé par le jeu;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;57;81a382e2285a5e1b;Enable Yaw Rotation;ACTIVER GAUCHE/DROITE;Activer gauche/droite;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;58;69c6f452b7cb411c;Temporal AA;AA TEMPOREL;AA temporel;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;59;e905e4713d485422;Language all characters will speak;LANGUE PARLEE PAR LES PERSONNAGES;Langue parlée par les personnages;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;60;65afa4ac9b30772a;Language used to display all text and subtitles;LANGUE UTILISEE POUR TEXTES ET SOUS-TITRES;Langue utilisée pour textes et sous-titres;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;61;cd1f01415ec1482b;Prop scaling description;DESCRIPTION ECHELLE OBJETS;Description échelle objets;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;62;ab3a16b23f82202e;Graphics Quality;QUALITE VIDEO;Qualité vidéo;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;63;98906c2f61185d32;Enable Pitch;HAUT/BAS;Haut/bas;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;64;9f9a7c3370185d32;AUDIO;AUDIO;Audio;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;65;9d9c772a73185d32;Bloom;LUEUR;Lueur;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;66;939a6b337c185d32;Music;MUSIQUE;Musique;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;67;aa06624a49691d33;LOCALIZATION;LANGUES;Langues;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;68;a1dee6a888842a36;Temporal AA description;DESCRIPTION AA TEMPOREL;Description AA temporel;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;69;465c17042cd0ce36;Colorblind Strength;INTENSITE DALTONISME;Intensité daltonisme;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;70;eaab73b83ac4e337;Colorblind Mode;MODE DALTONIEN;Mode daltonien;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;71;43ff0a16bdd2be39;Mesh Quality;QUALITE MAILLAGES;Qualité maillages;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;72;7f54f9c96bf5213e;Multi-Res description;DESCRIPTION MULTI-RESOLUTION;Description multi-résolution;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;73;b335941fae71f641;Modify the strength of colorblind mode;AJUSTE L'INTENSITE DU MODE DALTONIEN;Ajuste l'intensité du mode daltonien;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;74;8700128557c30447;Sharpening description;DESCRIPTION NETTETE;Description netteté;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;75;cda88016b9719955;Mesh Quality Description;DESCRIPTION QUALITE MAILLAGES;Description qualité maillages;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;76;9bd27cfa10b0e355;DISPLAY;AFFICHAGE;Affichage;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;77;91d662e517ace655;Auto Resolution;RESOLUTION AUTO;Résolution auto;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;80;90dc64e30db6ea55;Monitor;ECRAN;Écran;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;81;9bc779e602acf655;QUALITY;QUALITE;Qualité;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;82;e8ae38ee2869c557;Resolution;RESOLUTION;Résolution;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;83;fd2aa2f1ae70285c;Bloom Description;DESCRIPTION LUEUR;Description lueur;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;84;e35ac9808d7a0562;Music Description;DESCRIPTION MUSIQUE;Description musique;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;85;b77818fce9487a62;Lights;ECLAIRAGE;Éclairage;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;110;86;c985be5103748566;Prop scaling;ECHELLE OBJETS;Échelle objets;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;0;e20a1fe457cca8b6;Adjusts the number of polygons used by 3D meshes;AJUSTE LE NOMBRE DE POLYGONES DES OBJETS 3D;Ajuste le nombre de polygones des objets 3D;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;1;b0081fe2029aafb6;Scales the base resolution. Default is 100% scale (recommended);AJUSTE LA RESOLUTION DE BASE. 100 % RECOMMANDE;Ajuste la résolution de base. 100 % recommandé;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;2;e55d4de655cdf8b6;Modify gameplay settings;MODIFIE LES OPTIONS DE JEU;Modifie les options de jeu;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;4;b00c1ee5059dfcb6;FX Quality;QUALITE EFFETS;Qualité effets;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;6;e20f1eb35096feb6;Toggles bloom/glare effects;ACTIVE LES EFFETS DE LUEUR;Active les effets de lueur;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;7;b55d49b6079affb6;GAMEPLAY;JEU;Jeu;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;8;be0e1ae2049bafb7;Toggles yaw (spin left/right) stick-turning;ACTIVE LA ROTATION GAUCHE/DROITE AU STICK;Active la rotation gauche/droite au stick;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;10;b00b4fe358ccfcb7;Enables the Heads-Up Display;ACTIVE LE HUD;Active le HUD;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;12;e45a4de6599da8b8;Temporal AA;AA TEMPOREL;AA temporel;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;13;bf0b4eb2039aabb8;Adjusts the resolution and sharpness of textures;AJUSTE RESOLUTION ET NETTETE DES TEXTURES;Ajuste résolution et netteté des textures;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;14;e45c1de556c9acb8;Fullscreen;PLEIN ECRAN;Plein écran;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;15;e35b4fb454ccacb8;Color Blind Secondary Hue Shift;DECALAGE TEINTE SECONDAIRE;Décalage teinte secondaire;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;16;e70849e258ceafb8;Medium;MOYEN;Moyen;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;17;e75b42e307caf3b8;Selects a preset. Exceeding defaults may reduce framerate!;CHOISIT UN PREREGLAGE. PLUS ELEVE PEUT REDUIRE LES FPS;Choisit un préréglage. Plus élevé peut réduire les FPS;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;21;b6594ee200c9ffb8;Master Volume;VOLUME GENERAL;Volume général;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;23;b20e48e259cbaeb9;Toggles automatic resolution-reduction to maintain framerate;REDUIT LA RESOLUTION POUR MAINTENIR LES FPS;Réduit la résolution pour maintenir les FPS;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;24;b5081fb105cef9b9;Adjusts the number and quality of shadow-casting light sources;AJUSTE LES SOURCES D'OMBRE ET LEUR QUALITE;Ajuste les sources d'ombre et leur qualité;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;25;e70a4bb45998fab9;Enable Smooth Rotation;ACTIVER ROTATION CONTINUE;Activer rotation continue;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;27;e30d4ae3509eacba;Type of colorblindeness to correct;TYPE DE DALTONISME CORRIGE;Type de daltonisme corrigé;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;28;e25d48b4529facba;Colorblindness Strength;INTENSITE DALTONISME;Intensité daltonisme;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;29;e70f4de0039eaeba;Modify graphics settings;MODIFIE LES OPTIONS VIDEO;Modifie les options vidéo;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;30;e75919e85497f8ba;Adjusts the volume of sound effects;AJUSTE LE VOLUME DES EFFETS SONORES;Ajuste le volume des effets sonores;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;31;e20f1ee0049ff8ba;Toggles roll (tilt left/right) stick-turning;ACTIVE L'INCLINAISON AU STICK;Active l'inclinaison au stick;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;32;bf5d4cb4529ff9ba;Strength of colorblindeness correction;INTENSITE DE CORRECTION DU DALTONISME;Intensité de correction du daltonisme;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;34;b35d49e7579efaba;View controller diagram;VOIR LE SCHEMA DES COMMANDES;Voir le schéma des commandes;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;36;b05a1db600ccfcba;Smooth Stick-Turning Speed;VITESSE ROTATION CONTINUE;Vitesse rotation continue;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;37;be0e4ee5579eabbb;Handedness;MAIN DOMINANTE;Main dominante;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;38;e20f1eb551cdf8bb;GRAPHICS;VIDEO;Vidéo;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;41;e20c4ce9509fafbc;Adjusts the overall volume of all sounds;AJUSTE LE VOLUME GENERAL;Ajuste le volume général;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;42;b7091ee405c9afbc;Yaw Stick-Turning;ROTATION GAUCHE/DROITE;Rotation gauche/droite;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;43;b15c19e0549cf2bc;Pitch Stick-Turning;ROTATION HAUT/BAS;Rotation haut/bas;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;44;b55b1ae100cbf3bc;Enable Subtitles;ACTIVER SOUS-TITRES;Activer sous-titres;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;45;b25942b15198f8bc;Colorblind Mode;MODE DALTONIEN;Mode daltonien;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;46;b50e1ee10799f8bc;Dialogue Volume;VOLUME DIALOGUES;Volume dialogues;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;48;e70b4ee15498f9bc;Texture Quality;QUALITE TEXTURES;Qualité textures;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;49;e25b4ce50597fbbc;Selects which hand to consider dominant;CHOISIT LA MAIN DOMINANTE;Choisit la main dominante;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;50;bf0c43b100cafebc;Adjusts the level of MSAA (reduces jagged edges/pixelation);AJUSTE LE MSAA POUR REDUIRE L'ALIASING;Ajuste le MSAA pour réduire l'aliasing;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;51;e70d1fb3569dffbc;ACCESSIBILITY;ACCESSIBILITE;Accessibilité;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;52;e3084cb1569ea8bd;Menu Music Volume;VOLUME MUSIQUE MENU;Volume musique menu;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;54;b4074cb1529eacbd;Adaptive Resolution;RESOLUTION ADAPTATIVE;Résolution adaptative;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;55;b2094ae654c9acbd;DRIVERS;PILOTES;Pilotes;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;56;b1594eb35898aebd;Toggles pitch (tilt up/down) stick-turning;ACTIVE LA ROTATION HAUT/BAS AU STICK;Active la rotation haut/bas au stick;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;57;e45c43b60296f2bd;High;ELEVE;Élevé;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;58;b70c4ee80799f3bd;CONTROLS;COMMANDES;Commandes;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;59;b25d4ae603c9fabd;Variable Resolution Shading;OMBRAGE RESOLUTION VARIABLE;Ombrage résolution variable;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;60;e0094eb65797a9be;Enabled;ACTIVE;Activé;APPROVED;MENU_EXACT_LABEL_FIX
31;118;61;e55942e607caacbe;Left Handed;GAUCHER;Gaucher;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;62;e05b1ab454ceacbe;Roll Stick-Turning;INCLINAISON AU STICK;Inclinaison au stick;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;63;b55d43e80596aebe;Adjusts the number of dynamic light sources;AJUSTE LE NOMBRE DE SOURCES LUMINEUSES;Ajuste le nombre de sources lumineuses;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;64;e40a1ab1559af3be;Modify accessibility settings;MODIFIE LES OPTIONS D'ACCESSIBILITE;Modifie les options d'accessibilité;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;65;e75b18e5529bf8be;Modify display settings;MODIFIE LES OPTIONS D'AFFICHAGE;Modifie les options d'affichage;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;66;b55b49e6049effbe;Enables ambient occlusion;ACTIVE L'OCCLUSION AMBIANTE;Active l'occlusion ambiante;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;67;e75e4fe65597a8bf;Toggles fullscreen (vs. windowed) monitor rendering;BASCULE L'AFFICHAGE EN PLEIN ECRAN;Bascule l'affichage en plein écran;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;68;e40d4ce550cba8bf;Camera Shake Strength;INTENSITE SECOUSSES CAMERA;Intensité secousses caméra;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;69;e40e4db658c9abbf;SFX Volume;VOLUME EFFETS;Volume effets;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
31;118;71;be0c43e0009dfabf;Adjusts the volume of spoken/character dialogue;AJUSTE LE VOLUME DES VOIX;Ajuste le volume des voix;APPROVED;LEGACY_APPROVED_TYPOGRAPHY
